"dist","time","species","trans","beta"
21.9,7,2,"sec",0.139230227928182
22,7,2,"sec",0.138626432462722
22.1,7,2,"sec",0.138022522585564
22.2,7,2,"sec",0.137418522657632
22.3,7,2,"sec",0.136814456938823
22.4,7,2,"sec",0.136210349586531
22.5,7,2,"sec",0.13560622465419
22.6,7,2,"sec",0.135002106089829
22.7,7,2,"sec",0.134398017734649
22.8,7,2,"sec",0.133793983321618
22.9,7,2,"sec",0.133190026474072
23,7,2,"sec",0.13258617070435
23.1,7,2,"sec",0.131982439412429
23.2,7,2,"sec",0.131378855884592
23.3,7,2,"sec",0.130775443292099
23.4,7,2,"sec",0.130172224689886
23.5,7,2,"sec",0.129569223015277
23.6,7,2,"sec",0.128966461086713
23.7,7,2,"sec",0.128363961602501
23.8,7,2,"sec",0.127761747139577
23.9,7,2,"sec",0.127159840152292
24,7,2,"sec",0.126558262971212
24.1,7,2,"sec",0.125957037801935
24.2,7,2,"sec",0.125356186723931
24.3,7,2,"sec",0.124755731689394
24.4,7,2,"sec",0.124155694522116
24.5,7,2,"sec",0.123556096916376
24.6,7,2,"sec",0.12295696043585
24.7,7,2,"sec",0.122358306512542
24.8,7,2,"sec",0.121760156445721
24.9,7,2,"sec",0.121162531400891
25,7,2,"sec",0.12056545240877
25.1,7,2,"sec",0.119968940364292
25.2,7,2,"sec",0.119373016025623
25.3,7,2,"sec",0.118777700013198
25.4,7,2,"sec",0.118183012808778
25.5,7,2,"sec",0.117588974754523
25.6,7,2,"sec",0.116995606052082
25.7,7,2,"sec",0.116402926761705
25.8,7,2,"sec",0.115810956801372
25.9,7,2,"sec",0.115219715945938
26,7,2,"sec",0.114629223826302
26.1,7,2,"sec",0.114039499928588
26.2,7,2,"sec",0.113450563593351
26.3,7,2,"sec",0.112862434014794
26.4,7,2,"sec",0.112275130240011
26.5,7,2,"sec",0.111688671168245
26.6,7,2,"sec",0.11110307555016
26.7,7,2,"sec",0.110518361987142
26.8,7,2,"sec",0.109934548930608
26.9,7,2,"sec",0.10935165468134
27,7,2,"sec",0.108769697388835
27.1,7,2,"sec",0.10818869505067
27.2,7,2,"sec",0.107608665511897
27.3,7,2,"sec",0.107029626464438
27.4,7,2,"sec",0.106451595446516
27.5,7,2,"sec",0.105874589842095
27.6,7,2,"sec",0.105298626880337
27.7,7,2,"sec",0.104723723635086
27.8,7,2,"sec",0.104149897024358
27.9,7,2,"sec",0.103577163809861
28,7,2,"sec",0.103005540596523
28.1,7,2,"sec",0.102435043832046
28.2,7,2,"sec",0.101865689806473
28.3,7,2,"sec",0.101297494651777
28.4,7,2,"sec",0.100730474341462
28.5,7,2,"sec",0.100164644690186
28.6,7,2,"sec",0.0996000213534041
28.7,7,2,"sec",0.099036619827024
28.8,7,2,"sec",0.0984744554470815
28.9,7,2,"sec",0.0979135433894345
29,7,2,"sec",0.0973538986694733
29.1,7,2,"sec",0.0967955361418487
29.2,7,2,"sec",0.0962384705002182
29.3,7,2,"sec",0.0956827162770085
29.4,7,2,"sec",0.0951282878431955
29.5,7,2,"sec",0.0945751994081026
29.6,7,2,"sec",0.0940234650192145
29.7,7,2,"sec",0.0934730985620092
29.8,7,2,"sec",0.0929241137598066
29.9,7,2,"sec",0.0923765241736338
30,7,2,"sec",0.0918303432021077
17.5,8,2,"sec",0.115325121038063
17.6,8,2,"sec",0.114925073240559
17.7,8,2,"sec",0.114524145556136
17.8,8,2,"sec",0.114122356903254
17.9,8,2,"sec",0.113719726185238
18,8,2,"sec",0.11331627228884
18.1,8,2,"sec",0.112912014082799
18.2,8,2,"sec",0.112506970416419
18.3,8,2,"sec",0.112101160118144
18.4,8,2,"sec",0.111694601994146
18.5,8,2,"sec",0.111287314826918
18.6,8,2,"sec",0.110879317373877
18.7,8,2,"sec",0.110470628365968
18.8,8,2,"sec",0.110061266506286
18.9,8,2,"sec",0.109651250468695
19,8,2,"sec",0.109240598896465
19.1,8,2,"sec",0.108829330400908
19.2,8,2,"sec",0.108417463560027
19.3,8,2,"sec",0.108005016917177
19.4,8,2,"sec",0.107592008979724
19.5,8,2,"sec",0.107178458217725
19.6,8,2,"sec",0.106764383062607
19.7,8,2,"sec",0.106349801905856
19.8,8,2,"sec",0.105934733097727
19.9,8,2,"sec",0.105519194945942
20,8,2,"sec",0.105103205714418
20.1,8,2,"sec",0.104686783621989
20.2,8,2,"sec",0.104269946841148
20.3,8,2,"sec",0.103852713496792
20.4,8,2,"sec",0.10343510166498
20.5,8,2,"sec",0.103017129371696
20.6,8,2,"sec",0.102598814591633
20.7,8,2,"sec",0.102180175246972
20.8,8,2,"sec",0.101761229206183
20.9,8,2,"sec",0.101341994282832
21,8,2,"sec",0.100922488234394
21.1,8,2,"sec",0.100502728761087
21.2,8,2,"sec",0.100082733504704
21.3,8,2,"sec",0.099662520047465
21.4,8,2,"sec",0.099242105910877
21.5,8,2,"sec",0.0988215085546016
21.6,8,2,"sec",0.0984007453753377
21.7,8,2,"sec",0.0979798337057131
21.8,8,2,"sec",0.0975587908131873
21.9,8,2,"sec",0.097137633898966
22,8,2,"sec",0.0967163800969261
22.1,8,2,"sec",0.0962950464725523
22.2,8,2,"sec",0.0958736500218853
22.3,8,2,"sec",0.0954522076704811
22.4,8,2,"sec",0.0950307362723817
22.5,8,2,"sec",0.0946092526090979
22.6,8,2,"sec",0.0941877733886032
22.7,8,2,"sec",0.0937663152443394
22.8,8,2,"sec",0.0933448947342351
22.9,8,2,"sec",0.092923528339734
23,8,2,"sec",0.0925022324648371
23.1,8,2,"sec",0.0920810234351559
23.2,8,2,"sec",0.0916599174969774
23.3,8,2,"sec",0.0912389308163419
23.4,8,2,"sec",0.0908180794781324
23.5,8,2,"sec",0.0903973794851766
23.6,8,2,"sec",0.0899768467573607
23.7,8,2,"sec",0.0895564971307556
23.8,8,2,"sec",0.0891363463567559
23.9,8,2,"sec",0.0887164101012305
24,8,2,"sec",0.0882967039436863
24.1,8,2,"sec",0.087877243376444
24.2,8,2,"sec",0.0874580438038265
24.3,8,2,"sec",0.08703912054136
24.4,8,2,"sec",0.086620488814987
24.5,8,2,"sec",0.0862021637602931
24.6,8,2,"sec",0.0857841604217453
24.7,8,2,"sec",0.0853664937519434
24.8,8,2,"sec",0.0849491786108845
24.9,8,2,"sec",0.0845322297652395
25,8,2,"sec",0.0841156618876425
25.1,8,2,"sec",0.0836994895559939
25.2,8,2,"sec",0.0832837272527747
25.3,8,2,"sec",0.0828683893643748
25.4,8,2,"sec",0.0824534901804339
25.5,8,2,"sec",0.082039043893195
25.6,8,2,"sec",0.0816250645968704
25.7,8,2,"sec",0.0812115662870218
25.8,8,2,"sec",0.080798562859952
25.9,8,2,"sec",0.0803860681121097
26,8,2,"sec",0.0799740957395079
26.1,8,2,"sec",0.0795626593371548
26.2,8,2,"sec",0.0791517723984967
26.3,8,2,"sec",0.0787414483148755
26.4,8,2,"sec",0.0783317003749977
26.5,8,2,"sec",0.0779225417644166
26.6,8,2,"sec",0.0775139855650279
26.7,8,2,"sec",0.0771060447545775
26.8,8,2,"sec",0.0766987322061826
26.9,8,2,"sec",0.0762920606878655
27,8,2,"sec",0.0758860428620999
27.1,8,2,"sec",0.0754806912853709
27.2,8,2,"sec",0.0750760184077466
27.3,8,2,"sec",0.0746720365724636
27.4,8,2,"sec",0.0742687580155249
27.5,8,2,"sec",0.0738661948653099
27.6,8,2,"sec",0.073464359142198
27.7,8,2,"sec",0.0730632627582049
27.8,8,2,"sec",0.0726629175166306
27.9,8,2,"sec",0.0722633351117211
28,8,2,"sec",0.0718645271283424
28.1,8,2,"sec",0.0714665050416667
28.2,8,2,"sec",0.0710692802168716
28.3,8,2,"sec",0.0706728639088519
28.4,8,2,"sec",0.0702772672619432
28.5,8,2,"sec",0.069882501309659
28.6,8,2,"sec",0.0694885769744392
28.7,8,2,"sec",0.0690955050674115
28.8,8,2,"sec",0.0687032962881653
28.9,8,2,"sec",0.0683119612245372
29,8,2,"sec",0.0679215103524095
29.1,8,2,"sec",0.0675319540355207
29.2,8,2,"sec",0.0671433025252875
29.3,8,2,"sec",0.0667555659606401
29.4,8,2,"sec",0.0663687543678682
29.5,8,2,"sec",0.0659828776604802
29.6,8,2,"sec",0.0655979456390737
29.7,8,2,"sec",0.065213967991218
29.8,8,2,"sec",0.0648309542913484
29.9,8,2,"sec",0.0644489140006726
30,8,2,"sec",0.0640678564670884
17.5,9,2,"sec",0.0804596067495324
17.6,9,2,"sec",0.0801805028719172
17.7,9,2,"sec",0.079900785118029
17.8,9,2,"sec",0.0796204666868292
17.9,9,2,"sec",0.0793395607667207
18,9,2,"sec",0.0790580805345423
18.1,9,2,"sec",0.0787760391545677
18.2,9,2,"sec",0.0784934497775094
18.3,9,2,"sec",0.078210325539527
18.4,9,2,"sec",0.0779266795612418
18.5,9,2,"sec",0.0776425249467545
18.6,9,2,"sec",0.0773578747826702
18.7,9,2,"sec",0.0770727421371268
18.8,9,2,"sec",0.07678714005883
18.9,9,2,"sec",0.0765010815760937
19,9,2,"sec",0.0762145796958848
19.1,9,2,"sec",0.0759276474028755
19.2,9,2,"sec",0.0756402976584995
19.3,9,2,"sec",0.0753525434000154
19.4,9,2,"sec",0.0750643975395754
19.5,9,2,"sec",0.0747758729633002
19.6,9,2,"sec",0.0744869825303595
19.7,9,2,"sec",0.0741977390720599
19.8,9,2,"sec",0.0739081553909374
19.9,9,2,"sec",0.0736182442598579
20,9,2,"sec",0.0733280184211228
20.1,9,2,"sec",0.0730374905855823
20.2,9,2,"sec",0.0727466734317541
20.3,9,2,"sec",0.0724555796049495
20.4,9,2,"sec",0.0721642217164066
20.5,9,2,"sec",0.0718726123424291
20.6,9,2,"sec",0.0715807640235334
20.7,9,2,"sec",0.0712886892636016
20.8,9,2,"sec",0.0709964005290422
20.9,9,2,"sec",0.0707039102479576
21,9,2,"sec",0.0704112308093191
21.1,9,2,"sec",0.0701183745621485
21.2,9,2,"sec",0.0698253538147077
21.3,9,2,"sec",0.0695321808336958
21.4,9,2,"sec",0.0692388678434528
21.5,9,2,"sec",0.0689454270251714
21.6,9,2,"sec",0.0686518705161166
21.7,9,2,"sec",0.0683582104088525
21.8,9,2,"sec",0.0680644587504768
21.9,9,2,"sec",0.0677706275418635
22,9,2,"sec",0.0674767287369128
22.1,9,2,"sec",0.0671827742418094
22.2,9,2,"sec",0.0668887759142888
22.3,9,2,"sec",0.0665947455629103
22.4,9,2,"sec",0.0663006949463403
22.5,9,2,"sec",0.0660066357726415
22.6,9,2,"sec",0.0657125796985714
22.7,9,2,"sec",0.0654185383288888
22.8,9,2,"sec",0.0651245232156682
22.9,9,2,"sec",0.0648305458576229
23,9,2,"sec",0.064536617699436
23.1,9,2,"sec",0.0642427501311001
23.2,9,2,"sec",0.063948954487265
23.3,9,2,"sec",0.0636552420465943
23.4,9,2,"sec",0.0633616240311303
23.5,9,2,"sec",0.0630681116056668
23.6,9,2,"sec",0.0627747158771316
23.7,9,2,"sec",0.0624814478939764
23.8,9,2,"sec",0.0621883186455764
23.9,9,2,"sec",0.0618953390616374
24,9,2,"sec",0.0616025200116125
24.1,9,2,"sec",0.0613098723041273
24.2,9,2,"sec",0.061017406686413
24.3,9,2,"sec",0.0607251338437496
24.4,9,2,"sec",0.060433064398917
24.5,9,2,"sec",0.0601412089116546
24.6,9,2,"sec",0.0598495778781312
24.7,9,2,"sec",0.0595581817304215
24.8,9,2,"sec",0.0592670308359937
24.9,9,2,"sec",0.0589761354972045
25,9,2,"sec",0.0586855059508034
25.1,9,2,"sec",0.0583951523674464
25.2,9,2,"sec",0.0581050848512176
25.3,9,2,"sec",0.0578153134391607
25.4,9,2,"sec",0.057525848100819
25.5,9,2,"sec",0.0572366987377843
25.6,9,2,"sec",0.0569478751832551
25.7,9,2,"sec",0.0566593872016034
25.8,9,2,"sec",0.0563712444879505
25.9,9,2,"sec",0.0560834566677523
26,9,2,"sec",0.0557960332963928
26.1,9,2,"sec",0.0555089838587871
26.2,9,2,"sec",0.0552223177689936
26.3,9,2,"sec",0.0549360443698343
26.4,9,2,"sec",0.0546501729325252
26.5,9,2,"sec",0.0543647126563146
26.6,9,2,"sec",0.0540796726681315
26.7,9,2,"sec",0.0537950620222421
26.8,9,2,"sec",0.0535108896999153
26.9,9,2,"sec",0.0532271646090981
27,9,2,"sec",0.0529438955840987
27.1,9,2,"sec",0.0526610913852792
27.2,9,2,"sec",0.0523787606987577
27.3,9,2,"sec",0.0520969121361181
27.4,9,2,"sec",0.0518155542341298
27.5,9,2,"sec",0.0515346954544762
27.6,9,2,"sec",0.0512543441834915
27.7,9,2,"sec",0.0509745087319068
27.8,9,2,"sec",0.0506951973346052
27.9,9,2,"sec",0.0504164181503853
28,9,2,"sec",0.0501381792617339
28.1,9,2,"sec",0.0498604886746068
28.2,9,2,"sec",0.0495833543182196
28.3,9,2,"sec",0.0493067840448457
28.4,9,2,"sec",0.0490307856296245
28.5,9,2,"sec",0.0487553667703769
28.6,9,2,"sec",0.0484805350874308
28.7,9,2,"sec",0.048206298123454
28.8,9,2,"sec",0.0479326633432966
28.9,9,2,"sec",0.0476596381338418
29,9,2,"sec",0.0473872298038646
29.1,9,2,"sec",0.0471154455838998
29.2,9,2,"sec",0.0468442926261184
29.3,9,2,"sec",0.0465737780042117
29.4,9,2,"sec",0.0463039087132849
29.5,9,2,"sec",0.0460346916697581
29.6,9,2,"sec",0.0457661337112761
29.7,9,2,"sec",0.0454982415966267
29.8,9,2,"sec",0.0452310220056669
29.9,9,2,"sec",0.0449644815392571
30,9,2,"sec",0.0446986267192043
17.5,10,2,"sec",0.0561347628341337
17.6,10,2,"sec",0.055940038666207
17.7,10,2,"sec",0.0557448862113374
17.8,10,2,"sec",0.0555493146781279
17.9,10,2,"sec",0.055353333267815
18,10,2,"sec",0.0551569511735672
18.1,10,2,"sec",0.0549601775797865
18.2,10,2,"sec",0.0547630216614137
18.3,10,2,"sec",0.0545654925832366
18.4,10,2,"sec",0.0543675994992017
18.5,10,2,"sec",0.0541693515517301
18.6,10,2,"sec",0.0539707578710362
18.7,10,2,"sec",0.0537718275744506
18.8,10,2,"sec",0.0535725697657463
18.9,10,2,"sec",0.0533729935344693
19,10,2,"sec",0.0531731079552728
19.1,10,2,"sec",0.0529729220872549
19.2,10,2,"sec",0.0527724449733011
19.3,10,2,"sec",0.0525716856394307
19.4,10,2,"sec",0.0523706530941464
19.5,10,2,"sec",0.0521693563277895
19.6,10,2,"sec",0.0519678043118983
19.7,10,2,"sec",0.0517660059985718
19.8,10,2,"sec",0.0515639703198361
19.9,10,2,"sec",0.0513617061870174
20,10,2,"sec",0.0511592224901179
20.1,10,2,"sec",0.0509565280971966
20.2,10,2,"sec",0.0507536318537553
20.3,10,2,"sec",0.0505505425821284
20.4,10,2,"sec",0.0503472690808779
20.5,10,2,"sec",0.0501438201241934
20.6,10,2,"sec",0.0499402044612962
20.7,10,2,"sec",0.0497364308158489
20.8,10,2,"sec",0.0495325078853696
20.9,10,2,"sec",0.049328444340651
21,10,2,"sec",0.0491242488251852
21.1,10,2,"sec",0.0489199299545922
21.2,10,2,"sec",0.0487154963160552
21.3,10,2,"sec",0.0485109564677595
21.4,10,2,"sec",0.0483063189383378
21.5,10,2,"sec",0.04810159222632
21.6,10,2,"sec",0.0478967847995884
21.7,10,2,"sec",0.0476919050948387
21.8,10,2,"sec",0.0474869615170459
21.9,10,2,"sec",0.0472819624389356
22,10,2,"sec",0.0470769162004609
22.1,10,2,"sec",0.0468718311082851
22.2,10,2,"sec",0.0466667154352695
22.3,10,2,"sec",0.0464615774199664
22.4,10,2,"sec",0.0462564252661189
22.5,10,2,"sec",0.0460512671421653
22.6,10,2,"sec",0.0458461111807492
22.7,10,2,"sec",0.0456409654782361
22.8,10,2,"sec",0.045435838094235
22.9,10,2,"sec",0.0452307370511259
23,10,2,"sec",0.0450256703335932
23.1,10,2,"sec",0.0448206458881652
23.2,10,2,"sec",0.0446156716227586
23.3,10,2,"sec",0.0444107554062302
23.4,10,2,"sec",0.044205905067933
23.5,10,2,"sec",0.0440011283972794
23.6,10,2,"sec",0.04379643314331
23.7,10,2,"sec",0.0435918270142681
23.8,10,2,"sec",0.0433873176771803
23.9,10,2,"sec",0.043182912757444
24,10,2,"sec",0.042978619838419
24.1,10,2,"sec",0.0427744464610276
24.2,10,2,"sec",0.0425704001233586
24.3,10,2,"sec",0.0423664882802789
24.4,10,2,"sec",0.0421627183430504
24.5,10,2,"sec",0.0419590976789536
24.6,10,2,"sec",0.0417556336109166
24.7,10,2,"sec",0.0415523334171513
24.8,10,2,"sec",0.0413492043307946
24.9,10,2,"sec",0.041146253539557
25,10,2,"sec",0.0409434881853762
25.1,10,2,"sec",0.0407409153640781
25.2,10,2,"sec",0.040538542125043
25.3,10,2,"sec",0.0403363754708788
25.4,10,2,"sec",0.0401344223570996
25.5,10,2,"sec",0.0399326896918118
25.6,10,2,"sec",0.0397311843354051
25.7,10,2,"sec",0.0395299131002507
25.8,10,2,"sec",0.0393288827504052
25.9,10,2,"sec",0.0391281000013213
26,10,2,"sec",0.0389275715195643
26.1,10,2,"sec",0.0387273039225348
26.2,10,2,"sec",0.0385273037781985
26.3,10,2,"sec",0.0383275776048212
26.4,10,2,"sec",0.0381281318707107
26.5,10,2,"sec",0.0379289729939649
26.6,10,2,"sec",0.037730107342226
26.7,10,2,"sec",0.0375315412324411
26.8,10,2,"sec",0.0373332809306291
26.9,10,2,"sec",0.0371353326516536
27,10,2,"sec",0.0369377025590023
27.1,10,2,"sec",0.0367403967645725
27.2,10,2,"sec",0.036543421328463
27.3,10,2,"sec",0.0363467822587722
27.4,10,2,"sec",0.036150485511402
27.5,10,2,"sec",0.0359545369898685
27.6,10,2,"sec",0.0357589425451185
27.7,10,2,"sec",0.0355637079753524
27.8,10,2,"sec",0.0353688390258533
27.9,10,2,"sec",0.0351743413888217
28,10,2,"sec",0.0349802207032173
28.1,10,2,"sec",0.034786482554606
28.2,10,2,"sec",0.0345931324750137
28.3,10,2,"sec",0.0344001759427857
28.4,10,2,"sec",0.0342076183824527
28.5,10,2,"sec",0.0340154651646022
28.6,10,2,"sec",0.0338237216057564
28.7,10,2,"sec",0.0336323929682562
28.8,10,2,"sec",0.0334414844601508
28.9,10,2,"sec",0.0332510012350936
29,10,2,"sec",0.0330609483922439
29.1,10,2,"sec",0.0328713309761748
29.2,10,2,"sec",0.0326821539767866
29.3,10,2,"sec",0.0324934223292263
29.4,10,2,"sec",0.0323051409138131
29.5,10,2,"sec",0.0321173145559696
29.6,10,2,"sec",0.0319299480261587
29.7,10,2,"sec",0.0317430460398267
29.8,10,2,"sec",0.0315566132573517
29.9,10,2,"sec",0.0313706542839976
30,10,2,"sec",0.0311851736698749
17.5,11,2,"sec",0.0391638950989871
17.6,11,2,"sec",0.0390280406569107
17.7,11,2,"sec",0.0388918874091736
17.8,11,2,"sec",0.0387554417803999
17.9,11,2,"sec",0.0386187101900746
18,11,2,"sec",0.0384816990520536
18.1,11,2,"sec",0.0383444147740769
18.2,11,2,"sec",0.0382068637572834
18.3,11,2,"sec",0.0380690523957286
18.4,11,2,"sec",0.0379309870759042
18.5,11,2,"sec",0.0377926741762611
18.6,11,2,"sec",0.0376541200667337
18.7,11,2,"sec",0.0375153311082676
18.8,11,2,"sec",0.0373763136523498
18.9,11,2,"sec",0.0372370740405414
19,11,2,"sec",0.037097618604013
19.1,11,2,"sec",0.0369579536630829
19.2,11,2,"sec",0.0368180855267584
19.3,11,2,"sec",0.0366780204922792
19.4,11,2,"sec",0.0365377648446645
19.5,11,2,"sec",0.0363973248562626
19.6,11,2,"sec",0.0362567067863035
19.7,11,2,"sec",0.0361159168804545
19.8,11,2,"sec",0.0359749613703789
19.9,11,2,"sec",0.0358338464732981
20,11,2,"sec",0.0356925783915559
20.1,11,2,"sec",0.0355511633121874
20.2,11,2,"sec",0.0354096074064897
20.3,11,2,"sec",0.0352679168295965
20.4,11,2,"sec",0.0351260977200565
20.5,11,2,"sec",0.0349841561994139
20.6,11,2,"sec",0.0348420983717932
20.7,11,2,"sec",0.0346999303234875
20.8,11,2,"sec",0.034557658122549
20.9,11,2,"sec",0.0344152878183848
21,11,2,"sec",0.0342728254413543
21.1,11,2,"sec",0.0341302770023721
21.2,11,2,"sec",0.0339876484925122
21.3,11,2,"sec",0.0338449458826182
21.4,11,2,"sec",0.033702175122915
21.5,11,2,"sec",0.0335593421426258
21.6,11,2,"sec",0.0334164528495916
21.7,11,2,"sec",0.0332735131298954
21.8,11,2,"sec",0.033130528847489
21.9,11,2,"sec",0.032987505843825
22,11,2,"sec",0.0328444499374913
22.1,11,2,"sec",0.0327013669238502
22.2,11,2,"sec",0.0325582625746811
22.3,11,2,"sec",0.0324151426378269
22.4,11,2,"sec",0.0322720128368451
22.5,11,2,"sec",0.0321288788706614
22.6,11,2,"sec",0.0319857464132291
22.7,11,2,"sec",0.0318426211131905
22.8,11,2,"sec",0.0316995085935441
22.9,11,2,"sec",0.0315564144513144
23,11,2,"sec",0.0314133442572267
23.1,11,2,"sec",0.0312703035553857
23.2,11,2,"sec",0.0311272978629578
23.3,11,2,"sec",0.0309843326698578
23.4,11,2,"sec",0.0308414134384402
23.5,11,2,"sec",0.0306985456031936
23.6,11,2,"sec",0.03055573457044
23.7,11,2,"sec",0.0304129857180384
23.8,11,2,"sec",0.0302703043950919
23.9,11,2,"sec",0.0301276959216594
24,11,2,"sec",0.0299851655884717
24.1,11,2,"sec",0.0298427186566517
24.2,11,2,"sec",0.0297003603574386
24.3,11,2,"sec",0.0295580958919164
24.4,11,2,"sec",0.0294159304307471
24.5,11,2,"sec",0.0292738691139079
24.6,11,2,"sec",0.0291319170504324
24.7,11,2,"sec",0.0289900793181566
24.8,11,2,"sec",0.0288483609634691
24.9,11,2,"sec",0.0287067670010653
25,11,2,"sec",0.0285653024137059
25.1,11,2,"sec",0.0284239721519808
25.2,11,2,"sec",0.0282827811340757
25.3,11,2,"sec",0.0281417342455443
25.4,11,2,"sec",0.0280008363390843
25.5,11,2,"sec",0.0278600922343178
25.6,11,2,"sec",0.0277195067175763
25.7,11,2,"sec",0.02757908454169
25.8,11,2,"sec",0.027438830425781
25.9,11,2,"sec",0.0272987490550618
26,11,2,"sec",0.0271588450806369
26.1,11,2,"sec",0.0270191231193103
26.2,11,2,"sec",0.0268795877533961
26.3,11,2,"sec",0.026740243530534
26.4,11,2,"sec",0.0266010949635092
26.5,11,2,"sec",0.0264621465300768
26.6,11,2,"sec",0.0263234026727899
26.7,11,2,"sec",0.0261848677988329
26.8,11,2,"sec",0.026046546279859
26.9,11,2,"sec",0.0259084424518313
27,11,2,"sec",0.0257705606148692
27.1,11,2,"sec",0.0256329050330989
27.2,11,2,"sec",0.0254954799345078
27.3,11,2,"sec",0.0253582895108039
27.4,11,2,"sec",0.025221337917279
27.5,11,2,"sec",0.0250846292726764
27.6,11,2,"sec",0.0249481676590633
27.7,11,2,"sec",0.0248119571217069
27.8,11,2,"sec",0.024676001668955
27.9,11,2,"sec",0.0245403052721213
28,11,2,"sec",0.0244048718653744
28.1,11,2,"sec",0.0242697053456315
28.2,11,2,"sec",0.024134809572456
28.3,11,2,"sec",0.0240001883679598
28.4,11,2,"sec",0.0238658455167095
28.5,11,2,"sec",0.0237317847656368
28.6,11,2,"sec",0.0235980098239535
28.7,11,2,"sec",0.0234645243630702
28.8,11,2,"sec",0.0233313320165195
28.9,11,2,"sec",0.0231984363798834
29,11,2,"sec",0.0230658410107247
29.1,11,2,"sec",0.0229335494285225
29.2,11,2,"sec",0.0228015651146122
29.3,11,2,"sec",0.022669891512129
29.4,11,2,"sec",0.022538532025956
29.5,11,2,"sec",0.0224074900226765
29.6,11,2,"sec",0.0222767688305294
29.7,11,2,"sec",0.0221463717393699
29.8,11,2,"sec",0.0220163020006335
29.9,11,2,"sec",0.0218865628273039
30,11,2,"sec",0.0217571573938854
17.5,12,2,"sec",0.0273237224472926
17.6,12,2,"sec",0.0272289400192643
17.7,12,2,"sec",0.0271339491216004
17.8,12,2,"sec",0.0270387542366091
17.9,12,2,"sec",0.0269433598430131
18,12,2,"sec",0.0268477704156079
18.1,12,2,"sec",0.0267519904249218
18.2,12,2,"sec",0.0266560243368779
18.3,12,2,"sec",0.0265598766124575
18.4,12,2,"sec",0.0264635517073647
18.5,12,2,"sec",0.0263670540716934
18.6,12,2,"sec",0.0262703881495963
18.7,12,2,"sec",0.0261735583789544
18.8,12,2,"sec",0.02607656919105
18.9,12,2,"sec",0.0259794250102399
19,12,2,"sec",0.0258821302536321
19.1,12,2,"sec",0.0257846893307631
19.2,12,2,"sec",0.0256871066432778
19.3,12,2,"sec",0.0255893865846113
19.4,12,2,"sec",0.0254915335396728
19.5,12,2,"sec",0.0253935518845311
19.6,12,2,"sec",0.0252954459861029
19.7,12,2,"sec",0.0251972202018422
19.8,12,2,"sec",0.0250988788794332
19.9,12,2,"sec",0.025000426356484
20,12,2,"sec",0.024901866960223
20.1,12,2,"sec",0.0248032050071982
20.2,12,2,"sec",0.0247044448029773
20.3,12,2,"sec",0.0246055906418516
20.4,12,2,"sec",0.024506646806541
20.5,12,2,"sec",0.0244076175679022
20.6,12,2,"sec",0.0243085071846382
20.7,12,2,"sec",0.0242093199030115
20.8,12,2,"sec",0.0241100599565587
20.9,12,2,"sec",0.0240107315658078
21,12,2,"sec",0.0239113389379979
21.1,12,2,"sec",0.0238118862668016
21.2,12,2,"sec",0.0237123777320496
21.3,12,2,"sec",0.0236128174994579
21.4,12,2,"sec",0.0235132097203578
21.5,12,2,"sec",0.0234135585314279
21.6,12,2,"sec",0.0233138680544289
21.7,12,2,"sec",0.0232141423959416
21.8,12,2,"sec",0.0231143856471065
21.9,12,2,"sec",0.0230146018833665
22,12,2,"sec",0.0229147951642129
22.1,12,2,"sec",0.0228149695329326
22.2,12,2,"sec",0.0227151290163595
22.3,12,2,"sec",0.0226152776246275
22.4,12,2,"sec",0.0225154193509272
22.5,12,2,"sec",0.0224155581712643
22.6,12,2,"sec",0.0223156980442213
22.7,12,2,"sec",0.0222158429107226
22.8,12,2,"sec",0.0221159966938009
22.9,12,2,"sec",0.0220161632983678
23,12,2,"sec",0.0219163466109865
23.1,12,2,"sec",0.0218165504996474
23.2,12,2,"sec",0.0217167788135471
23.3,12,2,"sec",0.0216170353828691
23.4,12,2,"sec",0.0215173240185687
23.5,12,2,"sec",0.0214176485121601
23.6,12,2,"sec",0.0213180126355062
23.7,12,2,"sec",0.0212184201406118
23.8,12,2,"sec",0.0211188747594195
23.9,12,2,"sec",0.0210193802036085
24,12,2,"sec",0.0209199401643965
24.1,12,2,"sec",0.0208205583123442
24.2,12,2,"sec",0.0207212382971635
24.3,12,2,"sec",0.0206219837475274
24.4,12,2,"sec",0.0205227982708847
24.5,12,2,"sec",0.0204236854532755
24.6,12,2,"sec",0.0203246488591517
24.7,12,2,"sec",0.0202256920311993
24.8,12,2,"sec",0.0201268184901641
24.9,12,2,"sec",0.0200280317346803
25,12,2,"sec",0.0199293352411023
25.1,12,2,"sec",0.0198307324633393
25.2,12,2,"sec",0.019732226832693
25.3,12,2,"sec",0.0196338217576987
25.4,12,2,"sec",0.0195355206239686
25.5,12,2,"sec",0.0194373267940389
25.6,12,2,"sec",0.0193392436072199
25.7,12,2,"sec",0.0192412743794487
25.8,12,2,"sec",0.019143422403145
25.9,12,2,"sec",0.0190456909470705
26,12,2,"sec",0.018948083256191
26.1,12,2,"sec",0.0188506025515413
26.2,12,2,"sec",0.0187532520300933
26.3,12,2,"sec",0.0186560348646276
26.4,12,2,"sec",0.0185589542036077
26.5,12,2,"sec",0.0184620131710572
26.6,12,2,"sec",0.0183652148664404
26.7,12,2,"sec",0.0182685623645454
26.8,12,2,"sec",0.0181720587153711
